죄종별(1),죄종별(2),죄종별(3),요일별,1994 년,1995 년,1996 년,1997 년,1998 년,1999 년,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년
특별법범,도로법,소계,일요일,1868,991,904,728,728,702,818,865,1212,1326,1969,1595,1623,1709,1642,1634,1287
특별법범,도로법,소계,월요일,4979,3254,3816,3985,2826,3049,3105,3481,5199,6235,6054,5018,5459,5920,5881,5639,4603
특별법범,도로법,소계,화요일,5368,3341,3373,3061,2085,2421,2760,3099,4127,4812,6549,5414,6036,6486,6684,6144,5002
특별법범,도로법,소계,수요일,5925,3900,4494,5144,3490,4277,4904,5754,8759,9283,6190,5300,5886,6474,6410,6183,4701
특별법범,도로법,소계,목요일,5306,3162,2712,2588,1916,2155,2358,2335,3400,3413,6228,5373,5835,6382,6539,6257,4815
특별법범,도로법,소계,금요일,5057,3033,2756,2584,1979,2148,2203,2453,3466,3987,6421,5415,5866,6370,6122,5772,4635
특별법범,도로법,소계,토요일,3385,2144,1838,1495,988,1627,1400,1392,2121,2131,4276,3550,3710,3978,4036,3425,2964
특별법범,도로법,소계,미상,8118,424,337,615,394,525,907,1851,3917,6204,,,,,,,
특별법범,도로운송차량법,소계,계,177,1,2,,,,,,,0,,,,,,,
특별법범,도로운송차량법,소계,일요일,4,,,,,,,,,,,,,,,,
특별법범,도로운송차량법,소계,월요일,15,1,1,,,,,,,,,,,,,,
특별법범,도로운송차량법,소계,화요일,13,,,,,,,,,,,,,,,,
특별법범,도로운송차량법,소계,수요일,19,,,,,,,,,,,,,,,,
특별법범,도로운송차량법,소계,목요일,11,,,,,,,,,,,,,,,,
특별법범,도로운송차량법,소계,금요일,24,,,,,,,,,,,,,,,,
특별법범,도로운송차량법,소계,토요일,3,,1,,,,,,,,,,,,,,
특별법범,도로운송차량법,소계,미상,88,,,,,,,,,,,,,,,,
특별법범,도시가스사업법,소계,계,27,50,77,62,34,46,24,18,18,52,48,34,20,21,17,13,15
특별법범,도시가스사업법,소계,일요일,2,7,8,5,2,,,1,,1,8,2,2,1,2,2,
특별법범,도시가스사업법,소계,월요일,2,4,19,11,5,13,11,5,2,8,8,4,2,2,1,3,2
특별법범,도시가스사업법,소계,화요일,1,8,7,9,3,8,2,1,1,6,5,7,3,3,2,1,2
특별법범,도시가스사업법,소계,수요일,3,12,20,18,11,13,5,3,8,12,5,10,4,5,2,1,2
특별법범,도시가스사업법,소계,목요일,1,4,8,1,7,3,4,,2,5,5,3,4,5,3,2,3
특별법범,도시가스사업법,소계,금요일,2,11,8,4,3,5,1,3,2,6,10,7,4,3,5,1,2
특별법범,도시가스사업법,소계,토요일,7,3,5,10,3,2,1,3,1,1,7,1,1,2,2,3,4
특별법범,도시가스사업법,소계,미상,9,1,2,4,,2,,2,2,13,,,,,,,
특별법범,도시계획법,소계,계,1623,1880,2055,2213,1857,1812,2086,1034,1077,422,3,,,,,,
특별법범,도시계획법,소계,일요일,103,130,142,89,141,104,102,35,42,10,,,,,,,
특별법범,도시계획법,소계,월요일,226,353,428,501,444,440,462,236,266,98,1,,,,,,
특별법범,도시계획법,소계,화요일,185,301,250,293,190,220,214,124,106,23,,,,,,,
특별법범,도시계획법,소계,수요일,234,428,545,683,492,436,521,274,289,117,1,,,,,,
특별법범,도시계획법,소계,목요일,168,218,211,208,196,196,239,87,92,32,1,,,,,,
특별법범,도시계획법,소계,금요일,154,206,224,203,174,154,207,91,108,22,,,,,,,
특별법범,도시계획법,소계,토요일,144,154,165,121,132,170,132,39,47,19,,,,,,,
특별법범,도시계획법,소계,미상,409,90,90,115,88,92,209,148,127,101,,,,,,,
특별법범,도시공원및녹지등에관한법률,소계,계,,,,,,,,,,,,,,140,106,136,89
특별법범,도시공원및녹지등에관한법률,소계,일요일,,,,,,,,,,,,,,22,7,13,11
특별법범,도시공원및녹지등에관한법률,소계,월요일,,,,,,,,,,,,,,25,15,25,14
특별법범,도시공원및녹지등에관한법률,소계,화요일,,,,,,,,,,,,,,18,20,17,20
특별법범,도시공원및녹지등에관한법률,소계,수요일,,,,,,,,,,,,,,18,16,17,7
특별법범,도시공원및녹지등에관한법률,소계,목요일,,,,,,,,,,,,,,17,22,19,14
특별법범,도시공원및녹지등에관한법률,소계,금요일,,,,,,,,,,,,,,28,17,26,16
특별법범,도시공원및녹지등에관한법률,소계,토요일,,,,,,,,,,,,,,12,9,19,7
특별법범,도시공원법,소계,계,,,,,,,,,,,209,215,19,,,,
특별법범,도시공원법,소계,일요일,,,,,,,,,,,13,28,4,,,,
특별법범,도시공원법,소계,월요일,,,,,,,,,,,49,31,3,,,,
특별법범,도시공원법,소계,화요일,,,,,,,,,,,30,42,3,,,,
특별법범,도시공원법,소계,수요일,,,,,,,,,,,24,33,2,,,,
특별법범,도시공원법,소계,목요일,,,,,,,,,,,33,28,2,,,,
특별법범,도시공원법,소계,금요일,,,,,,,,,,,31,25,2,,,,
특별법범,도시공원법,소계,토요일,,,,,,,,,,,29,28,3,,,,
특별법범,독물 및 극물에 관한 법률,소계,계,1,1,,,,,,,,,,,,,,,
특별법범,독물 및 극물에 관한 법률,소계,미상,1,1,,,,,,,,,,,,,,,
특별법범,독점규제 및 공정거래에 관한 법률,소계,계,6,1,6,2,7,4,5,4,5,2,3,7,7,,,,
특별법범,독점규제 및 공정거래에 관한 법률,소계,일요일,,,,,1,,,,,,,1,1,,,,
특별법범,독점규제 및 공정거래에 관한 법률,소계,월요일,1,,1,1,4,1,2,,1,,2,,1,,,,
특별법범,독점규제 및 공정거래에 관한 법률,소계,화요일,,,3,1,,2,,,1,,,2,1,,,,
특별법범,독점규제 및 공정거래에 관한 법률,소계,수요일,,1,1,,,1,2,3,,1,,2,,,,,
특별법범,독점규제 및 공정거래에 관한 법률,소계,목요일,,,,,,,,,2,,,2,1,,,,
특별법범,독점규제 및 공정거래에 관한 법률,소계,금요일,1,,1,,,,1,,,,1,,3,,,,
특별법범,독점규제 및 공정거래에 관한 법률,소계,토요일,2,,,,2,,,1,1,,,,,,,,
특별법범,독점규제 및 공정거래에 관한 법률,소계,미상,2,,,,,,,,,1,,,,,,,
특별법범,디자인보호법,소계,계,,,,,,,,,,,,,,,,,190
특별법범,디자인보호법,소계,일요일,,,,,,,,,,,,,,,,,9
특별법범,디자인보호법,소계,월요일,,,,,,,,,,,,,,,,,33
특별법범,디자인보호법,소계,화요일,,,,,,,,,,,,,,,,,36
특별법범,디자인보호법,소계,수요일,,,,,,,,,,,,,,,,,25
특별법범,디자인보호법,소계,목요일,,,,,,,,,,,,,,,,,40
특별법범,디자인보호법,소계,금요일,,,,,,,,,,,,,,,,,29
특별법범,디자인보호법,소계,토요일,,,,,,,,,,,,,,,,,18
특별법범,마약류 관리에 관한 법률(마약),소계,계,,,,,,,,,,,749,451,638,731,1174,1908,674
특별법범,마약류 관리에 관한 법률(마약),소계,일요일,,,,,,,,,,,42,36,21,115,102,174,22
특별법범,마약류 관리에 관한 법률(마약),소계,월요일,,,,,,,,,,,175,39,150,120,170,340,126
특별법범,마약류 관리에 관한 법률(마약),소계,화요일,,,,,,,,,,,91,80,83,132,229,304,140
특별법범,마약류 관리에 관한 법률(마약),소계,수요일,,,,,,,,,,,100,65,142,95,183,376,104
특별법범,마약류 관리에 관한 법률(마약),소계,목요일,,,,,,,,,,,184,61,96,148,174,310,111
특별법범,마약류 관리에 관한 법률(마약),소계,금요일,,,,,,,,,,,89,130,73,85,166,310,127
특별법범,마약류 관리에 관한 법률(마약),소계,토요일,,,,,,,,,,,68,40,73,36,150,94,44
특별법범,마약류관리에 관한법률(대마),소계,계,,,,,,,,,,,833,591,548,655,552,988,881
특별법범,마약류관리에 관한법률(대마),소계,일요일,,,,,,,,,,,93,86,69,96,74,139,148
특별법범,마약류관리에 관한법률(대마),소계,월요일,,,,,,,,,,,135,80,80,96,85,162,131
특별법범,마약류관리에 관한법률(대마),소계,화요일,,,,,,,,,,,103,99,78,95,84,120,101
특별법범,마약류관리에 관한법률(대마),소계,수요일,,,,,,,,,,,112,92,84,94,77,164,122
특별법범,마약류관리에 관한법률(대마),소계,목요일,,,,,,,,,,,176,81,74,93,77,127,138
특별법범,마약류관리에 관한법률(대마),소계,금요일,,,,,,,,,,,114,75,75,88,59,141,115
특별법범,마약류관리에 관한법률(대마),소계,토요일,,,,,,,,,,,100,78,88,93,96,135,126
특별법범,마약류관리에 관한법률(향정),소계,계,,,,,,,,,,,2122,2031,2799,4658,3378,3183,2677
특별법범,마약류관리에 관한법률(향정),소계,일요일,,,,,,,,,,,267,239,363,615,424,392,296
특별법범,마약류관리에 관한법률(향정),소계,월요일,,,,,,,,,,,306,298,431,620,491,490,407
특별법범,마약류관리에 관한법률(향정),소계,화요일,,,,,,,,,,,301,346,384,741,563,450,438
특별법범,마약류관리에 관한법률(향정),소계,수요일,,,,,,,,,,,319,262,389,711,422,475,380
특별법범,마약류관리에 관한법률(향정),소계,목요일,,,,,,,,,,,337,286,431,646,483,485,393
특별법범,마약류관리에 관한법률(향정),소계,금요일,,,,,,,,,,,283,299,392,699,484,436,418
특별법범,마약류관리에 관한법률(향정),소계,토요일,,,,,,,,,,,309,301,409,626,511,455,345
특별법범,마약법,소계,계,671,552,449,410,472,486,925,568,778,863,,,,,,,
특별법범,마약법,소계,일요일,51,32,26,17,23,18,62,57,36,40,,,,,,,
특별법범,마약법,소계,월요일,130,99,80,95,112,98,148,93,152,100,,,,,,,
특별법범,마약법,소계,화요일,109,63,101,62,63,54,114,59,104,77,,,,,,,
특별법범,마약법,소계,수요일,101,93,84,84,112,122,216,119,164,234,,,,,,,
특별법범,마약법,소계,목요일,88,109,61,54,56,54,83,61,69,56,,,,,,,
특별법범,마약법,소계,금요일,121,90,58,42,67,58,91,67,78,69,,,,,,,
특별법범,마약법,소계,토요일,36,40,33,43,31,43,53,36,52,55,,,,,,,
특별법범,마약법,소계,미상,35,26,6,13,8,39,158,76,123,232,,,,,,,
특별법범,매장 및 묘지등에 관한 법률,소계,계,163,146,141,180,178,275,190,88,98,29,,,,,,,
특별법범,매장 및 묘지등에 관한 법률,소계,일요일,10,9,10,21,18,21,16,6,10,3,,,,,,,
특별법범,매장 및 묘지등에 관한 법률,소계,월요일,37,29,29,37,41,53,33,12,10,5,,,,,,,
특별법범,매장 및 묘지등에 관한 법률,소계,화요일,20,22,25,30,17,38,28,16,8,2,,,,,,,
특별법범,매장 및 묘지등에 관한 법률,소계,수요일,30,34,31,29,53,66,47,16,24,9,,,,,,,
특별법범,매장 및 묘지등에 관한 법률,소계,목요일,15,20,17,19,11,25,18,11,11,4,,,,,,,
특별법범,매장 및 묘지등에 관한 법률,소계,금요일,21,15,20,22,14,32,21,11,10,1,,,,,,,
특별법범,매장 및 묘지등에 관한 법률,소계,토요일,11,13,8,18,17,21,13,7,13,2,,,,,,,
특별법범,매장 및 묘지등에 관한 법률,소계,미상,19,4,1,4,7,19,14,9,12,3,,,,,,,
특별법범,문화재보호법,소계,계,35,32,19,32,40,129,68,56,75,161,181,139,107,91,57,113,95
특별법범,문화재보호법,소계,일요일,1,7,3,1,2,4,6,7,3,24,4,23,22,18,4,26,13
특별법범,문화재보호법,소계,월요일,1,6,1,2,6,15,11,8,9,19,8,12,14,15,10,16,18
특별법범,문화재보호법,소계,화요일,7,6,5,9,2,13,8,9,4,21,18,30,22,11,11,7,11
특별법범,문화재보호법,소계,수요일,4,3,4,7,5,53,8,7,18,15,54,25,21,9,6,9,16
특별법범,문화재보호법,소계,목요일,5,1,2,3,2,9,6,6,4,10,36,8,13,15,8,36,14
특별법범,문화재보호법,소계,금요일,7,7,4,3,2,11,8,8,10,22,35,25,4,15,7,12,13
특별법범,문화재보호법,소계,토요일,2,1,,3,4,13,6,3,13,36,26,16,11,8,11,7,10
특별법범,문화재보호법,소계,미상,8,1,,4,17,11,15,8,14,14,,,,,,,
특별법범,물가안정에 관한 법률,소계,계,35,2,,,15,,,,,1,,,,,,,
특별법범,물가안정에 관한 법률,소계,월요일,4,,,,5,,,,,,,,,,,,
특별법범,물가안정에 관한 법률,소계,화요일,,1,,,1,,,,,,,,,,,,
특별법범,물가안정에 관한 법률,소계,수요일,2,,,,5,,,,,,,,,,,,
특별법범,물가안정에 관한 법률,소계,목요일,,,,,1,,,,,,,,,,,,
특별법범,물가안정에 관한 법률,소계,금요일,2,1,,,3,,,,,,,,,,,,
특별법범,물가안정에 관한 법률,소계,토요일,,,,,,,,,,1,,,,,,,
특별법범,물가안정에 관한 법률,소계,미상,27,,,,,,,,,,,,,,,,
특별법범,미성년자보호법,소계,계,457,584,717,847,951,552,7,2,1,0,,,,,,,
특별법범,미성년자보호법,소계,일요일,29,40,73,61,88,55,1,,,,,,,,,,
특별법범,미성년자보호법,소계,월요일,49,92,116,126,116,77,1,,,,,,,,,,
특별법범,미성년자보호법,소계,화요일,53,78,98,113,99,76,,,,,,,,,,,
특별법범,미성년자보호법,소계,수요일,56,92,142,228,211,109,2,1,1,,,,,,,,
특별법범,미성년자보호법,소계,목요일,69,76,100,106,175,83,2,1,,,,,,,,,
특별법범,미성년자보호법,소계,금요일,69,103,85,110,135,86,,,,,,,,,,,
특별법범,미성년자보호법,소계,토요일,54,89,92,92,119,65,,,,,,,,,,,
특별법범,미성년자보호법,소계,미상,78,14,11,11,8,1,1,,,,,,,,,,
특별법범,민방위기본법,소계,계,1148,8,2,,,,,,1,0,,,,,,,
특별법범,민방위기본법,소계,일요일,61,,,,,,,,,,,,,,,,
특별법범,민방위기본법,소계,월요일,112,1,1,,,,,,1,,,,,,,,
특별법범,민방위기본법,소계,화요일,117,1,1,,,,,,,,,,,,,,
특별법범,민방위기본법,소계,수요일,141,2,,,,,,,,,,,,,,,
특별법범,민방위기본법,소계,목요일,92,3,,,,,,,,,,,,,,,
특별법범,민방위기본법,소계,금요일,76,,,,,,,,,,,,,,,,
특별법범,민방위기본법,소계,토요일,63,,,,,,,,,,,,,,,,
특별법범,민방위기본법,소계,미상,486,1,,,,,,,,,,,,,,,
특별법범,민법,소계,계,1,,,,,,,,,0,,,,,,,
특별법범,민법,소계,미상,1,,,,,,,,,,,,,,,,
특별법범,민사소송법,소계,계,,,,,,,,,,,51,35,29,9,13,14,8
특별법범,민사소송법,소계,일요일,,,,,,,,,,,1,2,2,,,,
특별법범,민사소송법,소계,월요일,,,,,,,,,,,19,12,14,1,2,8,2
특별법범,민사소송법,소계,화요일,,,,,,,,,,,7,4,3,1,4,2,2
특별법범,민사소송법,소계,수요일,,,,,,,,,,,6,2,4,,4,,
특별법범,민사소송법,소계,목요일,,,,,,,,,,,4,4,3,3,2,3,3
특별법범,민사소송법,소계,금요일,,,,,,,,,,,11,9,2,4,1,1,1
특별법범,민사소송법,소계,토요일,,,,,,,,,,,3,2,1,,,,
특별법범,밀항단속법,소계,계,74,79,68,64,41,42,54,73,102,83,125,155,245,266,205,169,83
특별법범,밀항단속법,소계,일요일,8,3,8,3,3,3,4,8,5,6,23,16,33,30,26,22,10
특별법범,밀항단속법,소계,월요일,5,15,9,6,7,6,12,6,9,11,8,21,42,28,27,27,17
특별법범,밀항단속법,소계,화요일,8,16,9,7,4,2,4,5,11,10,24,24,29,48,31,23,8
특별법범,밀항단속법,소계,수요일,7,8,13,17,12,15,9,5,12,11,16,16,36,45,36,27,7
특별법범,밀항단속법,소계,목요일,5,18,10,9,3,8,7,9,11,3,13,33,41,31,30,20,14
특별법범,밀항단속법,소계,금요일,8,10,12,7,7,4,14,25,32,15,17,18,36,42,26,27,19
특별법범,밀항단속법,소계,토요일,9,7,6,11,3,1,3,9,6,7,24,27,28,42,29,23,8
특별법범,밀항단속법,소계,미상,24,2,1,4,2,3,1,6,16,20,,,,,,,
특별법범,반공법,소계,계,,,,,,,,,,0,,,,,,,
특별법범,방문판매등에 관한 법률,소계,계,67,48,525,388,498,219,238,551,617,270,204,246,197,193,223,843,291
특별법범,방문판매등에 관한 법률,소계,일요일,2,3,39,8,8,4,6,23,15,8,9,15,6,8,7,42,11
특별법범,방문판매등에 관한 법률,소계,월요일,7,7,106,69,104,36,33,85,95,34,42,50,38,30,41,110,63
특별법범,방문판매등에 관한 법률,소계,화요일,5,3,76,49,59,32,38,65,67,30,41,48,29,30,44,148,60
특별법범,방문판매등에 관한 법률,소계,수요일,19,17,122,156,189,86,88,161,163,86,29,40,35,34,38,227,49
특별법범,방문판매등에 관한 법률,소계,목요일,6,3,37,26,47,28,15,52,48,20,38,35,26,44,32,165,46
특별법범,방문판매등에 관한 법률,소계,금요일,3,7,87,29,48,18,26,54,38,26,27,32,37,25,32,105,46
특별법범,방문판매등에 관한 법률,소계,토요일,4,5,52,43,26,8,8,30,29,14,18,26,26,22,29,46,16
특별법범,방문판매등에 관한 법률,소계,미상,21,3,6,8,17,7,24,81,162,52,,,,,,,
특별법범,배타적경제수역의 외국인어업등에 관한 법률,소계,계,,,,,,,,,,,371,581,401,393,366,251,244
특별법범,배타적경제수역의 외국인어업등에 관한 법률,소계,일요일,,,,,,,,,,,58,79,44,28,39,25,41
특별법범,배타적경제수역의 외국인어업등에 관한 법률,소계,월요일,,,,,,,,,,,45,87,72,54,47,43,36
특별법범,배타적경제수역의 외국인어업등에 관한 법률,소계,화요일,,,,,,,,,,,45,108,63,55,60,46,33
특별법범,배타적경제수역의 외국인어업등에 관한 법률,소계,수요일,,,,,,,,,,,52,111,71,84,73,40,33
특별법범,배타적경제수역의 외국인어업등에 관한 법률,소계,목요일,,,,,,,,,,,59,90,59,63,63,44,35
특별법범,배타적경제수역의 외국인어업등에 관한 법률,소계,금요일,,,,,,,,,,,52,49,40,64,47,29,39
특별법범,배타적경제수역의 외국인어업등에 관한 법률,소계,토요일,,,,,,,,,,,60,57,52,45,37,24,27
특별법범,변호사법,소계,계,417,320,364,314,418,496,439,455,372,366,397,473,377,365,395,438,450
특별법범,변호사법,소계,일요일,31,13,25,11,21,12,14,17,12,3,39,45,27,35,31,24,43
특별법범,변호사법,소계,월요일,56,53,57,61,83,109,64,65,60,56,68,81,60,65,77,79,81
특별법범,변호사법,소계,화요일,45,47,59,44,49,65,54,38,50,37,53,84,70,51,69,79,78
특별법범,변호사법,소계,수요일,62,80,108,108,106,167,138,146,94,114,66,69,68,59,65,84,72
특별법범,변호사법,소계,목요일,40,37,38,27,55,50,52,40,27,33,69,84,65,62,67,71,80
특별법범,변호사법,소계,금요일,34,38,38,32,49,39,53,38,41,31,55,65,53,52,57,66,57
특별법범,변호사법,소계,토요일,37,29,27,14,26,24,23,24,11,22,47,45,34,41,29,35,39
특별법범,변호사법,소계,미상,112,23,12,17,29,30,41,87,77,70,,,,,,,
특별법범,병역법,소계,계,17757,14642,5840,5279,6751,7183,11315,12901,16373,21003,17913,14263,11027,10516,8748,7844,9584
특별법범,병역법,소계,일요일,491,498,149,80,182,107,136,249,358,486,339,279,257,185,132,134,91
특별법범,병역법,소계,월요일,2156,2433,1155,1029,1332,1556,2519,2942,3241,4233,4893,3781,2372,2817,2518,2007,2635
특별법범,병역법,소계,화요일,4206,2888,856,909,1047,1396,2435,2297,2940,3743,5846,4460,3462,3614,3178,2896,3725
특별법범,병역법,소계,수요일,4783,4685,2364,1961,2590,2081,3233,3214,4116,4385,1941,1912,1671,1386,932,956,1009
특별법범,병역법,소계,목요일,1612,1302,431,490,589,674,910,1089,1242,1433,2223,1967,1874,1536,1287,1177,1272
특별법범,병역법,소계,금요일,1449,1251,483,425,564,712,991,1232,1272,1592,1546,1355,1075,795,552,537,728
특별법범,병역법,소계,토요일,873,902,262,190,272,432,478,427,547,552,1125,509,316,183,149,137,124
특별법범,병역법,소계,미상,2187,683,140,195,175,225,613,1451,2657,4579,,,,,,,
