죄종별,죄종별2,죄종별3,범죄발생지별,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년,2022 년
총범죄,지능범죄,증수뢰,속초시,0,0,0,0,1,1,0,0,1,0,0,0
총범죄,지능범죄,증수뢰,원주시,3,2,2,0,2,1,0,1,0,0,3,0
총범죄,지능범죄,증수뢰,춘천시,5,1,1,1,8,2,2,2,0,2,1,0
총범죄,지능범죄,증수뢰,태백시,0,0,0,0,0,0,0,1,0,0,0,0
총범죄,지능범죄,증수뢰,제천시,1,0,0,0,2,3,1,0,0,1,1,2
총범죄,지능범죄,증수뢰,청주시,2,6,4,3,2,6,3,7,3,7,3,1
총범죄,지능범죄,증수뢰,충주시,4,0,0,0,1,0,2,1,2,2,1,1
총범죄,지능범죄,증수뢰,계룡시,0,0,0,0,0,1,0,3,1,1,0,0
총범죄,지능범죄,증수뢰,공주시,0,0,0,0,5,1,0,1,0,0,0,0
총범죄,지능범죄,증수뢰,논산시,0,0,0,0,0,2,0,2,0,2,3,1
총범죄,지능범죄,증수뢰,당진시,0,0,0,0,1,1,0,1,1,0,0,0
총범죄,지능범죄,증수뢰,보령시,0,0,0,0,0,0,0,0,0,0,0,0
총범죄,지능범죄,증수뢰,서산시,1,1,0,0,2,0,0,0,1,2,2,1
총범죄,지능범죄,증수뢰,아산시,0,1,0,0,2,1,1,3,1,1,0,0
총범죄,지능범죄,증수뢰,천안시,2,0,0,5,0,2,2,5,4,8,5,4
총범죄,지능범죄,증수뢰,군산시,1,0,1,1,0,2,2,2,6,1,3,1
총범죄,지능범죄,증수뢰,김제시,0,0,0,0,0,0,0,0,1,2,0,1
총범죄,지능범죄,증수뢰,남원시,0,0,0,0,0,0,3,1,0,0,0,0
총범죄,지능범죄,증수뢰,익산시,4,0,2,2,0,1,1,0,2,0,0,2
총범죄,지능범죄,증수뢰,전주시,6,5,4,2,0,5,7,2,2,4,5,2
총범죄,지능범죄,증수뢰,정읍시,0,0,0,2,1,0,3,1,0,0,0,1
총범죄,지능범죄,증수뢰,광양시,0,0,0,0,4,1,1,3,0,1,1,1
총범죄,지능범죄,증수뢰,나주시,0,0,0,0,0,0,0,1,2,1,1,0
총범죄,지능범죄,증수뢰,목포시,2,3,0,2,3,2,2,5,4,1,3,1
총범죄,지능범죄,증수뢰,순천시,4,0,0,2,0,2,3,2,2,4,5,0
총범죄,지능범죄,증수뢰,여수시,4,4,3,4,0,1,4,1,0,3,0,2
총범죄,지능범죄,증수뢰,경산시,0,0,1,0,1,0,0,1,0,1,1,1
총범죄,지능범죄,증수뢰,경주시,0,1,3,4,2,0,1,0,2,0,2,0
총범죄,지능범죄,증수뢰,구미시,2,0,1,1,0,1,0,3,0,6,1,3
총범죄,지능범죄,증수뢰,김천시,0,1,0,0,0,0,1,0,2,1,2,6
총범죄,지능범죄,증수뢰,문경시,0,0,0,0,1,0,0,1,0,0,0,1
총범죄,지능범죄,증수뢰,상주시,0,0,0,0,1,0,0,0,0,0,0,0
총범죄,지능범죄,증수뢰,안동시,1,2,0,4,0,0,2,3,1,0,3,0
총범죄,지능범죄,증수뢰,영주시,0,0,0,0,0,1,0,0,2,0,0,0
총범죄,지능범죄,증수뢰,영천시,0,0,0,0,4,2,0,2,0,0,0,0
총범죄,지능범죄,증수뢰,포항시,4,0,2,2,4,2,1,2,1,0,2,2
총범죄,지능범죄,증수뢰,거제시,5,2,2,0,0,2,0,1,0,1,0,0
총범죄,지능범죄,증수뢰,김해시,3,3,5,1,2,6,6,0,1,1,0,7
총범죄,지능범죄,증수뢰,마산시,1,0,0,0,0,0,0,0,0,0,0,0
총범죄,지능범죄,증수뢰,밀양시,0,0,0,0,0,0,1,1,1,1,0,0
총범죄,지능범죄,증수뢰,사천시,0,0,0,0,1,1,0,5,2,0,0,0
총범죄,지능범죄,증수뢰,양산시,4,0,1,0,0,2,1,1,1,2,2,3
총범죄,지능범죄,증수뢰,진주시,3,4,0,1,1,4,1,1,0,4,1,2
총범죄,지능범죄,증수뢰,창원시,5,3,4,3,2,5,13,6,7,2,3,7
총범죄,지능범죄,증수뢰,통영시,0,0,0,0,0,1,1,0,1,1,2,0
총범죄,지능범죄,증수뢰,서귀포시,0,0,0,0,2,1,1,1,1,0,0,0
총범죄,지능범죄,증수뢰,제주시,3,2,6,2,1,3,6,7,1,5,4,1
총범죄,지능범죄,증수뢰,기타도시,115,33,24,35,2,0,1,2,0,3,3,11
총범죄,지능범죄,증수뢰,도시이외,73,96,35,29,24,37,57,47,44,51,20,31
총범죄,지능범죄,통화,서울,3914,3963,1788,1434,801,867,1146,450,418,206,125,172
총범죄,지능범죄,통화,부산,156,209,167,69,75,53,76,47,29,26,22,20
총범죄,지능범죄,통화,대구,238,285,187,70,84,39,40,44,23,18,9,27
총범죄,지능범죄,통화,인천,563,519,227,136,121,131,152,96,127,52,16,29
총범죄,지능범죄,통화,광주,95,96,41,41,30,19,27,35,11,19,7,10
총범죄,지능범죄,통화,대전,196,190,111,78,72,78,97,57,23,21,7,7
총범죄,지능범죄,통화,울산,40,46,44,7,17,19,24,5,13,4,3,1
총범죄,지능범죄,통화,세종,0,0,0,0,1,2,9,3,4,3,0,3
총범죄,지능범죄,통화,고양시,129,147,61,52,36,36,65,28,22,9,6,11
총범죄,지능범죄,통화,과천시,0,0,0,0,6,11,11,1,2,2,0,0
총범죄,지능범죄,통화,광명시,72,63,46,25,11,7,11,3,1,0,0,2
총범죄,지능범죄,통화,광주시,0,0,0,0,10,7,16,2,4,5,3,3
총범죄,지능범죄,통화,구리시,114,87,30,23,9,16,30,9,4,6,3,1
총범죄,지능범죄,통화,군포시,23,37,12,6,3,3,3,1,3,4,1,2
총범죄,지능범죄,통화,김포시,0,0,0,0,6,7,8,7,8,3,0,4
총범죄,지능범죄,통화,남양주시,113,107,54,31,19,24,53,8,9,5,6,9
총범죄,지능범죄,통화,동두천시,0,0,0,0,6,1,6,0,1,2,2,0
총범죄,지능범죄,통화,부천시,114,173,70,44,17,16,39,16,11,11,10,3
총범죄,지능범죄,통화,성남시,170,211,88,63,45,61,98,35,25,30,6,22
총범죄,지능범죄,통화,수원시,222,254,84,46,32,45,64,26,22,5,7,10
총범죄,지능범죄,통화,시흥시,13,8,12,11,15,3,7,8,3,6,3,1
총범죄,지능범죄,통화,안산시,70,49,22,31,21,16,26,12,5,8,4,3
총범죄,지능범죄,통화,안성시,0,0,0,0,5,7,15,6,4,0,2,1
총범죄,지능범죄,통화,안양시,147,164,53,44,26,20,47,28,10,7,4,2
총범죄,지능범죄,통화,양주시,0,0,0,0,5,3,15,3,3,0,0,2
총범죄,지능범죄,통화,여주시,0,0,0,0,3,7,9,3,0,2,0,0
총범죄,지능범죄,통화,오산시,0,0,0,0,1,10,5,1,0,2,1,0
총범죄,지능범죄,통화,용인시,62,79,36,28,22,23,36,21,5,7,4,3
총범죄,지능범죄,통화,의왕시,0,0,0,0,2,3,3,2,0,1,0,0
총범죄,지능범죄,통화,의정부시,142,113,58,45,26,22,42,8,6,9,6,5
총범죄,지능범죄,통화,이천시,6,20,11,9,1,8,27,6,2,2,1,3
총범죄,지능범죄,통화,파주시,61,80,14,23,8,8,20,9,5,1,0,5
총범죄,지능범죄,통화,평택시,72,75,20,7,24,20,30,14,27,10,4,4
총범죄,지능범죄,통화,포천시,0,0,0,0,4,5,9,4,1,2,0,2
총범죄,지능범죄,통화,하남시,0,0,0,0,9,5,16,6,2,3,0,1
총범죄,지능범죄,통화,화성시,0,0,0,0,6,10,22,8,4,2,3,2
총범죄,지능범죄,통화,강릉시,32,38,28,11,4,5,10,0,3,3,0,1
총범죄,지능범죄,통화,동해시,0,0,0,0,0,0,0,0,0,0,0,1
총범죄,지능범죄,통화,삼척시,0,0,0,0,0,0,1,0,0,1,0,0
총범죄,지능범죄,통화,속초시,0,0,0,0,1,1,4,2,1,0,0,7
총범죄,지능범죄,통화,원주시,25,29,15,7,6,6,33,7,3,5,4,1
총범죄,지능범죄,통화,춘천시,47,63,25,13,6,11,27,6,7,6,6,3
총범죄,지능범죄,통화,태백시,0,0,0,0,0,1,3,0,1,0,0,0
총범죄,지능범죄,통화,제천시,7,8,4,3,2,5,11,4,1,1,0,1
총범죄,지능범죄,통화,청주시,43,78,32,22,20,16,35,7,6,13,4,4
총범죄,지능범죄,통화,충주시,35,30,17,6,7,6,16,6,2,3,13,0
총범죄,지능범죄,통화,계룡시,0,0,0,0,0,1,0,0,0,0,0,3
총범죄,지능범죄,통화,공주시,0,0,0,0,1,1,7,4,1,2,2,1
총범죄,지능범죄,통화,논산시,1,4,5,2,2,2,11,4,0,2,0,1
총범죄,지능범죄,통화,당진시,0,0,0,0,3,1,13,3,1,1,0,0
총범죄,지능범죄,통화,보령시,0,0,0,0,1,0,3,1,6,0,1,0
총범죄,지능범죄,통화,서산시,15,12,8,6,2,5,8,4,8,0,0,0
총범죄,지능범죄,통화,아산시,29,14,13,6,3,3,15,3,6,3,6,3
총범죄,지능범죄,통화,천안시,54,37,24,31,14,19,27,7,16,17,10,2
총범죄,지능범죄,통화,군산시,9,11,8,5,1,4,7,2,0,2,0,6
총범죄,지능범죄,통화,김제시,0,0,0,0,0,1,4,0,3,0,0,0
총범죄,지능범죄,통화,남원시,0,0,0,0,0,0,0,1,0,0,1,2
총범죄,지능범죄,통화,익산시,8,0,3,5,2,4,10,6,3,5,2,1
총범죄,지능범죄,통화,전주시,12,41,26,9,3,3,7,4,3,1,2,3
총범죄,지능범죄,통화,정읍시,8,0,0,0,1,2,2,0,1,4,0,1
총범죄,지능범죄,통화,광양시,0,0,0,0,3,0,2,1,0,0,0,0
총범죄,지능범죄,통화,나주시,0,0,0,0,0,0,0,0,1,0,0,1
총범죄,지능범죄,통화,목포시,23,32,5,7,6,2,6,5,2,2,3,0
총범죄,지능범죄,통화,순천시,7,9,9,4,7,3,3,1,0,1,1,1
총범죄,지능범죄,통화,여수시,10,8,5,3,3,1,2,4,1,3,2,0
총범죄,지능범죄,통화,경산시,9,21,7,6,10,4,4,4,2,1,0,0
총범죄,지능범죄,통화,경주시,15,10,11,10,1,3,1,6,1,2,6,3
총범죄,지능범죄,통화,구미시,2,12,12,25,6,6,6,7,4,3,1,2
총범죄,지능범죄,통화,김천시,2,1,3,3,0,0,5,0,0,0,0,0
총범죄,지능범죄,통화,문경시,0,0,0,0,1,1,2,0,0,0,0,1
총범죄,지능범죄,통화,상주시,0,0,0,0,2,1,2,1,0,1,0,0
총범죄,지능범죄,통화,안동시,12,6,10,3,5,4,3,3,7,1,5,3
총범죄,지능범죄,통화,영주시,0,0,0,0,3,2,10,1,1,1,0,0
총범죄,지능범죄,통화,영천시,0,0,0,0,0,0,0,0,0,0,0,0
총범죄,지능범죄,통화,포항시,30,28,22,12,7,5,7,3,4,4,7,0
총범죄,지능범죄,통화,거제시,0,0,0,1,0,0,0,0,1,1,0,0
총범죄,지능범죄,통화,김해시,2,1,6,6,4,0,6,2,3,2,1,0
총범죄,지능범죄,통화,마산시,18,4,0,0,0,0,0,0,0,0,0,0
총범죄,지능범죄,통화,밀양시,0,0,0,0,1,0,0,0,0,0,1,0
총범죄,지능범죄,통화,사천시,0,0,0,0,2,0,1,1,0,0,2,0
총범죄,지능범죄,통화,양산시,5,1,1,1,2,5,4,2,1,0,4,0
총범죄,지능범죄,통화,진주시,23,16,8,5,6,1,2,4,1,5,4,1
총범죄,지능범죄,통화,창원시,21,31,15,11,12,13,10,2,5,1,2,2
총범죄,지능범죄,통화,통영시,0,0,0,0,2,0,1,0,1,0,0,0
총범죄,지능범죄,통화,서귀포시,0,0,0,0,2,1,5,1,0,0,2,0
총범죄,지능범죄,통화,제주시,9,11,7,19,14,15,16,7,5,10,2,2
총범죄,지능범죄,통화,기타도시,380,449,193,123,4,3,5,4,5,4,3,12
총범죄,지능범죄,통화,도시이외,275,223,116,82,61,32,133,52,26,22,14,13
총범죄,지능범죄,문서·인장,서울,3660,3426,3481,3320,3336,2932,2598,2520,2415,2360,1925,2033
총범죄,지능범죄,문서·인장,부산,1367,1063,1063,1227,1259,1212,829,830,913,873,818,897
총범죄,지능범죄,문서·인장,대구,564,630,759,761,691,558,446,528,561,455,442,459
총범죄,지능범죄,문서·인장,인천,796,811,963,1008,689,668,579,540,612,613,490,581
총범죄,지능범죄,문서·인장,광주,426,365,721,420,455,444,336,311,316,363,273,319
총범죄,지능범죄,문서·인장,대전,437,453,475,451,451,403,346,351,317,345,244,336
총범죄,지능범죄,문서·인장,울산,244,246,318,277,346,279,225,261,214,209,327,206
총범죄,지능범죄,문서·인장,세종,0,0,0,0,36,39,50,40,49,68,43,70
총범죄,지능범죄,문서·인장,고양시,226,221,272,265,219,198,170,187,184,234,202,182
총범죄,지능범죄,문서·인장,과천시,0,0,0,0,17,21,11,6,13,11,14,17
총범죄,지능범죄,문서·인장,광명시,34,54,101,55,35,47,58,41,40,36,38,35
총범죄,지능범죄,문서·인장,광주시,0,0,0,0,62,61,58,51,67,91,58,64
총범죄,지능범죄,문서·인장,구리시,70,66,67,72,53,68,52,26,43,27,25,36
총범죄,지능범죄,문서·인장,군포시,48,48,56,61,70,48,41,26,31,26,24,22
총범죄,지능범죄,문서·인장,김포시,0,0,0,0,77,49,65,61,75,63,71,74
총범죄,지능범죄,문서·인장,남양주시,88,102,144,134,134,134,104,75,109,124,102,126
총범죄,지능범죄,문서·인장,동두천시,0,0,0,0,42,32,18,37,28,27,15,30
총범죄,지능범죄,문서·인장,부천시,267,259,276,291,246,228,180,116,150,185,136,150
총범죄,지능범죄,문서·인장,성남시,410,293,246,212,197,210,211,161,180,154,132,130
총범죄,지능범죄,문서·인장,수원시,333,352,336,363,315,298,225,213,237,254,195,250
총범죄,지능범죄,문서·인장,시흥시,105,104,93,117,102,81,65,89,102,86,102,104
총범죄,지능범죄,문서·인장,안산시,228,215,283,264,235,238,191,154,181,195,156,137
총범죄,지능범죄,문서·인장,안성시,0,0,0,0,50,42,35,31,36,39,42,46
총범죄,지능범죄,문서·인장,안양시,195,166,178,158,141,113,112,104,103,78,70,73
총범죄,지능범죄,문서·인장,양주시,0,0,0,0,66,48,55,55,28,42,60,34
총범죄,지능범죄,문서·인장,여주시,0,0,0,0,27,33,34,21,26,22,23,26
총범죄,지능범죄,문서·인장,오산시,0,0,0,0,45,54,39,37,28,24,19,49
총범죄,지능범죄,문서·인장,용인시,175,175,291,152,183,193,169,140,153,159,139,169
총범죄,지능범죄,문서·인장,의왕시,0,0,0,0,18,17,13,17,17,25,27,17
총범죄,지능범죄,문서·인장,의정부시,145,138,122,146,123,124,117,106,93,95,97,77
총범죄,지능범죄,문서·인장,이천시,54,79,56,48,49,39,44,41,34,45,31,42
총범죄,지능범죄,문서·인장,파주시,73,96,117,110,85,97,84,79,89,75,110,87
총범죄,지능범죄,문서·인장,평택시,113,104,123,141,139,141,135,285,105,133,128,118
총범죄,지능범죄,문서·인장,포천시,0,0,0,0,54,53,46,34,38,30,36,34
총범죄,지능범죄,문서·인장,하남시,0,0,0,0,51,44,24,18,15,46,28,35
총범죄,지능범죄,문서·인장,화성시,0,0,0,0,126,126,91,92,95,80,112,147
총범죄,지능범죄,문서·인장,강릉시,64,60,56,68,40,65,75,40,49,28,23,46
총범죄,지능범죄,문서·인장,동해시,0,0,0,0,16,22,21,24,11,17,7,8
총범죄,지능범죄,문서·인장,삼척시,0,0,0,0,10,15,16,10,8,10,12,6
총범죄,지능범죄,문서·인장,속초시,0,0,0,0,26,20,21,13,22,20,23,18
총범죄,지능범죄,문서·인장,원주시,81,214,75,74,63,68,63,47,88,65,55,78
총범죄,지능범죄,문서·인장,춘천시,54,60,101,75,112,73,52,55,60,65,62,79
총범죄,지능범죄,문서·인장,태백시,0,0,0,0,14,22,5,2,8,13,4,5
총범죄,지능범죄,문서·인장,제천시,23,30,21,33,29,39,28,23,18,21,17,20
총범죄,지능범죄,문서·인장,청주시,152,147,197,139,217,229,217,211,199,203,163,165
총범죄,지능범죄,문서·인장,충주시,52,59,47,38,58,27,22,30,53,39,29,43
총범죄,지능범죄,문서·인장,계룡시,0,0,0,0,4,9,6,3,4,6,5,4
총범죄,지능범죄,문서·인장,공주시,0,0,0,0,33,34,20,28,22,24,13,24
총범죄,지능범죄,문서·인장,논산시,58,43,55,50,47,45,34,30,30,45,33,36
총범죄,지능범죄,문서·인장,당진시,0,0,0,0,27,41,39,37,43,39,26,26
총범죄,지능범죄,문서·인장,보령시,0,0,0,0,29,21,27,26,27,20,14,18
총범죄,지능범죄,문서·인장,서산시,26,35,40,37,53,45,58,38,39,34,46,38
총범죄,지능범죄,문서·인장,아산시,82,58,64,67,66,56,39,44,64,63,53,65
총범죄,지능범죄,문서·인장,천안시,160,207,148,152,183,133,131,148,125,148,92,148
총범죄,지능범죄,문서·인장,군산시,92,88,109,74,54,67,73,83,128,99,177,47
총범죄,지능범죄,문서·인장,김제시,0,0,0,0,24,20,12,13,24,26,15,13
총범죄,지능범죄,문서·인장,남원시,0,0,0,0,16,12,12,5,12,18,9,24
총범죄,지능범죄,문서·인장,익산시,102,101,89,82,85,83,68,64,61,62,53,39
총범죄,지능범죄,문서·인장,전주시,187,163,178,224,205,226,156,135,158,173,116,163
총범죄,지능범죄,문서·인장,정읍시,34,35,15,22,30,33,22,23,28,22,28,20
총범죄,지능범죄,문서·인장,광양시,0,0,0,0,31,46,25,19,25,25,30,24
총범죄,지능범죄,문서·인장,나주시,0,0,0,0,17,9,15,24,28,28,32,30
총범죄,지능범죄,문서·인장,목포시,88,75,114,91,76,67,70,61,70,72,78,66
총범죄,지능범죄,문서·인장,순천시,69,57,57,56,123,65,44,44,58,58,47,48
총범죄,지능범죄,문서·인장,여수시,59,82,104,52,307,100,53,47,59,69,52,168
총범죄,지능범죄,문서·인장,경산시,50,61,74,52,67,83,52,35,44,45,40,59
총범죄,지능범죄,문서·인장,경주시,77,72,73,53,56,62,65,34,53,55,44,42
총범죄,지능범죄,문서·인장,구미시,109,112,136,104,110,93,77,56,71,88,78,61
총범죄,지능범죄,문서·인장,김천시,27,19,15,20,20,24,28,26,20,22,24,19
총범죄,지능범죄,문서·인장,문경시,0,0,0,0,12,12,11,14,19,21,20,17
총범죄,지능범죄,문서·인장,상주시,0,0,0,0,33,21,12,12,16,22,19,28
총범죄,지능범죄,문서·인장,안동시,40,45,48,37,55,54,40,34,43,23,26,24
총범죄,지능범죄,문서·인장,영주시,0,0,0,0,18,30,13,11,19,17,16,18
총범죄,지능범죄,문서·인장,영천시,0,0,0,0,20,19,11,26,30,22,13,16
총범죄,지능범죄,문서·인장,포항시,94,96,99,119,101,91,72,71,72,97,64,73
총범죄,지능범죄,문서·인장,거제시,51,53,49,76,69,70,48,53,45,59,55,41
총범죄,지능범죄,문서·인장,김해시,126,129,120,133,127,110,111,86,105,139,128,153
총범죄,지능범죄,문서·인장,마산시,125,20,0,0,1,0,0,0,0,0,0,0
총범죄,지능범죄,문서·인장,밀양시,0,0,0,0,16,13,20,17,31,28,19,27
총범죄,지능범죄,문서·인장,사천시,0,0,0,0,16,46,15,16,24,31,73,19
총범죄,지능범죄,문서·인장,양산시,57,63,63,47,47,54,40,64,71,70,75,62
총범죄,지능범죄,문서·인장,진주시,59,64,64,46,60,77,63,53,86,76,67,57
총범죄,지능범죄,문서·인장,창원시,143,247,281,264,267,237,404,168,237,242,202,184
총범죄,지능범죄,문서·인장,통영시,0,0,0,0,22,25,76,492,34,29,32,28
총범죄,지능범죄,문서·인장,서귀포시,0,0,0,0,34,45,39,27,31,19,24,35
총범죄,지능범죄,문서·인장,제주시,181,185,173,161,162,127,953,672,116,157,152,146
총범죄,지능범죄,문서·인장,기타도시,1070,1149,1152,1066,118,90,62,124,160,310,359,626
총범죄,지능범죄,문서·인장,도시이외,1298,1098,1027,876,896,848,960,1188,798,757,874,843
총범죄,지능범죄,유가증권인지,서울,314,198,178,158,125,101,98,61,56,34,26,25
총범죄,지능범죄,유가증권인지,부산,46,26,20,14,5,6,5,14,11,4,3,7
총범죄,지능범죄,유가증권인지,대구,41,23,19,19,9,4,10,52,5,4,1,3
총범죄,지능범죄,유가증권인지,인천,66,25,27,23,14,12,18,9,8,4,6,0
총범죄,지능범죄,유가증권인지,광주,21,5,14,4,3,6,5,0,1,2,0,1
총범죄,지능범죄,유가증권인지,대전,13,16,9,4,4,2,4,2,2,1,1,0
총범죄,지능범죄,유가증권인지,울산,7,3,3,4,3,0,2,7,1,0,1,0
총범죄,지능범죄,유가증권인지,세종,0,0,0,0,2,1,0,0,1,0,0,0
총범죄,지능범죄,유가증권인지,고양시,18,18,11,3,12,3,10,5,7,5,0,2
총범죄,지능범죄,유가증권인지,과천시,0,0,0,0,1,0,0,0,0,0,1,1
총범죄,지능범죄,유가증권인지,광명시,3,1,4,3,2,3,1,0,0,1,0,0
총범죄,지능범죄,유가증권인지,광주시,0,0,0,0,4,2,1,0,1,0,1,0
총범죄,지능범죄,유가증권인지,구리시,4,4,1,1,4,2,4,0,0,0,0,0
총범죄,지능범죄,유가증권인지,군포시,1,0,0,2,1,1,0,0,0,0,0,1
총범죄,지능범죄,유가증권인지,김포시,0,0,0,0,3,1,1,0,1,0,0,0
총범죄,지능범죄,유가증권인지,남양주시,3,9,6,4,3,7,2,1,1,0,0,0
총범죄,지능범죄,유가증권인지,동두천시,0,0,0,0,1,2,2,0,0,0,0,0
총범죄,지능범죄,유가증권인지,부천시,17,22,9,14,5,6,6,0,1,3,1,0
총범죄,지능범죄,유가증권인지,성남시,9,7,6,6,1,1,3,0,1,2,2,1
총범죄,지능범죄,유가증권인지,수원시,12,7,7,3,6,4,5,5,2,2,2,2
총범죄,지능범죄,유가증권인지,시흥시,11,6,6,3,7,3,0,2,0,0,1,0
총범죄,지능범죄,유가증권인지,안산시,10,11,14,6,4,4,3,4,2,1,2,2
총범죄,지능범죄,유가증권인지,안성시,0,0,0,0,0,0,1,0,0,1,0,0
총범죄,지능범죄,유가증권인지,안양시,9,3,5,3,0,1,0,2,3,0,0,0
총범죄,지능범죄,유가증권인지,양주시,0,0,0,0,0,1,2,0,0,0,1,0
총범죄,지능범죄,유가증권인지,여주시,0,0,0,0,0,0,0,1,1,1,0,0
총범죄,지능범죄,유가증권인지,오산시,0,0,0,0,2,2,1,1,0,0,0,0
총범죄,지능범죄,유가증권인지,용인시,13,6,3,2,0,2,0,2,4,0,1,0
총범죄,지능범죄,유가증권인지,의왕시,0,0,0,0,0,0,0,0,0,0,1,0
총범죄,지능범죄,유가증권인지,의정부시,5,1,2,3,3,1,2,1,3,1,0,1
총범죄,지능범죄,유가증권인지,이천시,2,4,3,0,0,0,0,1,1,0,0,1
총범죄,지능범죄,유가증권인지,파주시,3,5,3,2,8,2,0,2,1,1,2,2
총범죄,지능범죄,유가증권인지,평택시,0,2,3,2,2,0,1,0,1,2,1,0
총범죄,지능범죄,유가증권인지,포천시,0,0,0,0,1,1,0,0,1,0,0,0
총범죄,지능범죄,유가증권인지,하남시,0,0,0,0,1,1,1,0,0,0,0,0
총범죄,지능범죄,유가증권인지,화성시,0,0,0,0,5,2,2,2,1,0,0,0
총범죄,지능범죄,유가증권인지,강릉시,3,2,3,0,2,0,1,0,0,0,0,2
총범죄,지능범죄,유가증권인지,동해시,0,0,0,0,0,0,0,0,0,0,0,0
총범죄,지능범죄,유가증권인지,삼척시,0,0,0,0,0,0,0,0,0,0,0,0
총범죄,지능범죄,유가증권인지,속초시,0,0,0,0,0,0,1,1,0,0,0,0
총범죄,지능범죄,유가증권인지,원주시,3,1,1,2,1,1,0,1,0,0,0,1
총범죄,지능범죄,유가증권인지,춘천시,1,1,1,0,0,2,1,1,0,0,0,0
총범죄,지능범죄,유가증권인지,태백시,0,0,0,0,0,0,0,0,0,0,0,0
총범죄,지능범죄,유가증권인지,제천시,3,0,0,0,0,0,0,0,0,0,0,0
총범죄,지능범죄,유가증권인지,청주시,8,7,5,3,2,1,1,4,1,0,2,0
총범죄,지능범죄,유가증권인지,충주시,1,1,1,1,0,2,1,0,0,0,0,0
총범죄,지능범죄,유가증권인지,계룡시,0,0,0,0,0,0,0,0,0,0,0,0
총범죄,지능범죄,유가증권인지,공주시,0,0,0,0,0,0,0,0,1,0,0,0
총범죄,지능범죄,유가증권인지,논산시,0,1,1,1,3,1,1,1,0,0,1,0
총범죄,지능범죄,유가증권인지,당진시,0,0,0,0,0,0,0,0,1,1,0,0
총범죄,지능범죄,유가증권인지,보령시,0,0,0,0,0,1,0,0,0,0,0,0
총범죄,지능범죄,유가증권인지,서산시,2,2,2,0,2,0,0,0,0,1,0,0
총범죄,지능범죄,유가증권인지,아산시,3,0,0,2,2,2,1,0,0,0,0,0
총범죄,지능범죄,유가증권인지,천안시,1,2,1,4,2,0,0,0,1,1,0,0
총범죄,지능범죄,유가증권인지,군산시,3,0,3,3,1,0,0,1,0,1,0,0
총범죄,지능범죄,유가증권인지,김제시,0,0,0,0,0,0,0,0,0,0,0,0
총범죄,지능범죄,유가증권인지,남원시,0,0,0,0,0,0,0,0,0,0,0,0
총범죄,지능범죄,유가증권인지,익산시,4,1,1,1,1,0,0,0,0,0,0,1
총범죄,지능범죄,유가증권인지,전주시,6,5,5,1,3,1,1,0,2,2,3,0
총범죄,지능범죄,유가증권인지,정읍시,1,0,0,1,0,2,0,0,0,0,0,0
총범죄,지능범죄,유가증권인지,광양시,0,0,0,0,1,0,0,0,0,0,0,0
